x,y,z
0, 0.734375, -0.000165013
0, 0.742188, -0.000146972
0, 0.75, -0.000128395
0, 0.757812, -0.000109316
0, 0.765625, -8.97736e-05
0, 0.773438, -6.98056e-05
0, 0.78125, -4.94506e-05
0, 0.789062, -2.87479e-05
0, 0.796875, -7.73695e-06
0, 0.804688, 1.35422e-05
0, 0.8125, 3.50496e-05
0, 0.820312, 5.6745e-05
0, 0.828125, 7.85882e-05
0, 0.835938, 0.000100539
0, 0.84375, 0.000122559
0, 0.851562, 0.000144607
0, 0.859375, 0.000166645
0, 0.867188, 0.000188634
0, 0.875, 0.000210538
0, 0.882812, 0.000232318
0, 0.890625, 0.00025394
0, 0.898438, 0.000275368
0, 0.90625, 0.000296567
0, 0.914062, 0.000317506
0, 0.921875, 0.000338152
0, 0.929688, 0.000358474
0, 0.9375, 0.000378443
0, 0.945312, 0.00039803
0, 0.953125, 0.000417206
0, 0.960938, 0.000435944
0, 0.96875, 0.000454217
0, 0.976562, 0.000471995
0, 0.984375, 0.000489249
0, 0.992188, 0.000505942
0, 1, 0.000522031

0.0078125, 0, 0.0492147
0.0078125, 0.0078125, 0.0491754
0.0078125, 0.015625, 0.0490163
0.0078125, 0.0234375, 0.0487379
0.0078125, 0.03125, 0.0483411
0.0078125, 0.0390625, 0.0478268
0.0078125, 0.046875, 0.0471964
0.0078125, 0.0546875, 0.0464515
0.0078125, 0.0625, 0.045594
0.0078125, 0.0703125, 0.044626
0.0078125, 0.078125, 0.0435498
0.0078125, 0.0859375, 0.0423681
0.0078125, 0.09375, 0.0410838
0.0078125, 0.101562, 0.0397
0.0078125, 0.109375, 0.0382201
0.0078125, 0.117188, 0.0366476
0.0078125, 0.125, 0.0349865
0.0078125, 0.132812, 0.0332407
0.0078125, 0.140625, 0.0314144
0.0078125, 0.148438, 0.0295122
0.0078125, 0.15625, 0.0275385
0.0078125, 0.164062, 0.0254982
0.0078125, 0.171875, 0.0233962
0.0078125, 0.179688, 0.0212376
0.0078125, 0.1875, 0.0190275
0.0078125, 0.195312, 0.0167714
0.0078125, 0.203125, 0.0144747
0.0078125, 0.210938, 0.0121429
0.0078125, 0.21875, 0.00978173
0.0078125, 0.226562, 0.00739678
0.0078125, 0.234375, 0.00499386
0.0078125, 0.242188, 0.00257876
0.0078125, 0.25, 0.000157315
0.0078125, 0.257812, -0.00226464
0.0078125, 0.265625, -0.00468125
0.0078125, 0.273438, -0.0070867
0.0078125, 0.28125, -0.00947517
0.0078125, 0.289062, -0.0118409
0.0078125, 0.296875, -0.0141782
0.0078125, 0.304688, -0.0164814
0.0078125, 0.3125, -0.018745
0.0078125, 0.320312, -0.0209635
0.0078125, 0.328125, -0.0231316
