x,y,z
0, 0, 0.150099
0, 0.25, 0.14374
0, 0.5, -0.227208
0, 0.75, -0.122073
0, 1, 0.353446

0.25, 0, 0.918782
0.25, 0.25, 0.00722215
0.25, 0.5, -0.884766
0.25, 0.75, 0.0172056
0.25, 1, 0.926794

0.5, 0, 0.0936268
0.5, 0.25, -0.148867
0.5, 0.5, 4.28753e-16
0.5, 0.75, 0.148867
0.5, 1, -0.0936268

0.75, 0, -0.926794
0.75, 0.25, -0.0172056
0.75, 0.5, 0.884766
0.75, 0.75, -0.00722215
0.75, 1, -0.918782

1, 0, -0.353446
1, 0.25, 0.122073
1, 0.5, 0.227208
1, 0.75, -0.14374
1, 1, -0.150099
