x,y,z
0.0625, 0.46875, -0.377095
0.0625, 0.5, -0.384977
0.0625, 0.53125, -0.378056
0.0625, 0.5625, -0.356594
0.0625, 0.59375, -0.321413
0.0625, 0.625, -0.273861
0.0625, 0.65625, -0.215761
0.0625, 0.6875, -0.149341
0.0625, 0.71875, -0.0771483
0.0625, 0.75, -0.00194966
0.0625, 0.78125, 0.0733727
0.0625, 0.8125, 0.145934
0.0625, 0.84375, 0.212956
0.0625, 0.875, 0.271877
0.0625, 0.90625, 0.320449
0.0625, 0.9375, 0.356824
0.0625, 0.96875, 0.379627
0.0625, 1, 0.388008

0.09375, 0, 0.554779
0.09375, 0.03125, 0.544993
0.09375, 0.0625, 0.514118
0.09375, 0.09375, 0.463367
0.09375, 0.125, 0.394714
0.09375, 0.15625, 0.310818
0.09375, 0.1875, 0.214918
0.09375, 0.21875, 0.110715
0.09375, 0.25, 0.00222336
0.09375, 0.28125, -0.106379
0.09375, 0.3125, -0.210912
0.09375, 0.34375, -0.307352
0.09375, 0.375, -0.391989
0.09375, 0.40625, -0.461565
0.09375, 0.4375, -0.513404
0.09375, 0.46875, -0.54551
0.09375, 0.5, -0.556646
0.09375, 0.53125, -0.546382
0.09375, 0.5625, -0.515108
0.09375, 0.59375, -0.464024
0.09375, 0.625, -0.395089
0.09375, 0.65625, -0.310949
0.09375, 0.6875, -0.214832
0.09375, 0.71875, -0.110426
0.09375, 0.75, -0.00173726
0.09375, 0.78125, 0.107065
0.09375, 0.8125, 0.211808
0.09375, 0.84375, 0.308478
0.09375, 0.875, 0.393372
0.09375, 0.90625, 0.463245
0.09375, 0.9375, 0.515429
0.09375, 0.96875, 0.547942
0.09375, 1, 0.559563

0.125, 0, 0.705743
0.125, 0.03125, 0.692891
0.125, 0.0625, 0.653304
0.125, 0.09375, 0.588522
0.125, 0.125, 0.501051
0.125, 0.15625, 0.394267
0.125, 0.1875, 0.272287
0.125, 0.21875, 0.139808
0.125, 0.25, 0.00193009
0.125, 0.28125, -0.136042
0.125, 0.3125, -0.268799
0.125, 0.34375, -0.391236
0.125, 0.375, -0.498642
0.125, 0.40625, -0.586888
0.125, 0.4375, -0.652579
0.125, 0.46875, -0.693188
0.125, 0.5, -0.707151
0.125, 0.53125, -0.693931
0.125, 0.5625, -0.654031
0.125, 0.59375, -0.588982
0.125, 0.625, -0.501282
0.125, 0.65625, -0.394296
0.125, 0.6875, -0.272133
0.125, 0.71875, -0.139481
0.125, 0.75, -0.00143351
0.125, 0.78125, 0.136712
0.125, 0.8125, 0.269656
0.125, 0.84375, 0.392297
0.125, 0.875, 0.499937
0.125, 0.90625, 0.588452
0.125, 0.9375, 0.654458
0.125, 0.96875, 0.695442
0.125, 1, 0.709856

0.15625, 0, 0.829781
0.15625, 0.03125, 0.814357
0.15625, 0.0625, 0.767569
0.15625, 0.09375, 0.691225
0.15625, 0.125, 0.588271
0.15625, 0.15625, 0.462672
0.15625, 0.1875, 0.319262
0.15625, 0.21875, 0.163561
0.15625, 0.25, 0.00155634
0.15625, 0.28125, -0.16052
0.15625, 0.3125, -0.316436
0.15625, 0.34375, -0.460196
0.15625, 0.375, -0.586273
0.15625, 0.40625, -0.68982
0.15625, 0.4375, -0.766854
0.15625, 0.46875, -0.814413
0.15625, 0.5, -0.830668
0.15625, 0.53125, -0.814992
0.15625, 0.5625, -0.767985
0.15625, 0.59375, -0.691452
0.15625, 0.625, -0.58833
0.15625, 0.65625, -0.46258
0.15625, 0.6875, -0.31903
0.15625, 0.71875, -0.163194
0.15625, 0.75, -0.00105371
0.15625, 0.78125, 0.161165
0.15625, 0.8125, 0.317235
0.15625, 0.84375, 0.461167
0.15625, 0.875, 0.587442
0.15625, 0.90625, 0.69122
0.15625, 0.9375, 0.768528
0.15625, 0.96875, 0.816415
0.15625, 1, 0.833065

0.1875, 0, 0.922087
0.1875, 0.03125, 0.904684
0.1875, 0.0625, 0.852484
0.1875, 0.09375, 0.767498
0.1875, 0.125, 0.652996
0.1875, 0.15625, 0.513382
0.1875, 0.1875, 0.354026
0.1875, 0.21875, 0.181054
0.1875, 0.25, 0.0011179
0.1875, 0.28125, -0.178866
0.1875, 0.3125, -0.351978
0.1875, 0.34375, -0.511563
0.1875, 0.375, -0.651488
0.1875, 0.40625, -0.766374
0.1875, 0.4375, -0.851803
0.1875, 0.46875, -0.904492
0.1875, 0.5, -0.922415
0.1875, 0.53125, -0.904881
0.1875, 0.5625, -0.852562
0.1875, 0.59375, -0.767468
0.1875, 0.625, -0.652866
0.1875, 0.65625, -0.513158
0.1875, 0.6875, -0.353711
0.1875, 0.71875, -0.180648
0.1875, 0.75, -0.000615544
0.1875, 0.78125, 0.179472
0.1875, 0.8125, 0.3527
0.1875, 0.84375, 0.512419
0.1875, 0.875, 0.652499
0.1875, 0.90625, 0.767568
0.1875, 0.9375, 0.853218
0.1875, 0.96875, 0.906174
0.1875, 1, 0.92442

0.21875, 0, 0.97908
0.21875, 0.03125, 0.960367
0.21875, 0.0625, 0.904757
0.21875, 0.09375, 0.814383
0.21875, 0.125, 0.692717
0.21875, 0.15625, 0.544433
0.21875, 0.1875, 0.375231
0.21875, 0.21875, 0.191612
0.21875, 0.25, 0.000632518
0.21875, 0.28125, -0.190367
0.21875, 0.3125, -0.374046
0.21875, 0.34375, -0.543346
0.21875, 0.375, -0.69176
0.21875, 0.40625, -0.813584
0.21875, 0.4375, -0.904136
0.21875, 0.46875, -0.959935
0.21875, 0.5, -0.978837
0.21875, 0.53125, -0.960114
0.21875, 0.5625, -0.904485
0.21875, 0.59375, -0.814087
0.21875, 0.625, -0.692392
0.21875, 0.65625, -0.544074
0.21875, 0.6875, -0.374833
0.21875, 0.71875, -0.19117
0.21875, 0.75, -0.000138493
0.21875, 0.78125, 0.190922
0.21875, 0.8125, 0.374675
0.21875, 0.84375, 0.544063
0.21875, 0.875, 0.692583
0.21875, 0.90625, 0.814537
0.21875, 0.9375, 0.905247
0.21875, 0.96875, 0.961239
0.21875, 1, 0.980378

0.25, 0, 0.998545
0.25, 0.03125, 0.979242
0.25, 0.0625, 0.922354
0.25, 0.09375, 0.830056
0.25, 0.125, 0.705888
0.25, 0.15625, 0.554618
0.25, 0.1875, 0.382053
0.25, 0.21875, 0.194823
0.25, 0.25, 0.00011939
0.25, 0.28125, -0.194576
0.25, 0.3125, -0.381783
0.25, 0.34375, -0.554308
0.25, 0.375, -0.705523
0.25, 0.40625, -0.829616
0.25, 0.4375, -0.921819
0.25, 0.46875, -0.978588
0.25, 0.5, -0.997744
0.25, 0.53125, -0.978548
0.25, 0.5625, -0.921739
0.25, 0.59375, -0.829499
0.25, 0.625, -0.705373
0.25, 0.65625, -0.554129
0.25, 0.6875, -0.381579
0.25, 0.71875, -0.194353
0.25, 0.75, 0.000356887
0.25, 0.78125, 0.195069
0.25, 0.8125, 0.382303
0.25, 0.84375, 0.554868
0.25, 0.875, 0.706136
0.25, 0.90625, 0.830298
0.25, 0.9375, 0.922589
0.25, 0.96875, 0.979471
0.25, 1, 0.998767

0.28125, 0, 0.979713
0.28125, 0.03125, 0.960563
0.28125, 0.0625, 0.904579
0.28125, 0.09375, 0.813897
0.28125, 0.125, 0.69199
0.28125, 0.15625, 0.543532
0.28125, 0.1875, 0.374222
0.28125, 0.21875, 0.19056
0.28125, 0.25, -0.000401469
0.28125, 0.28125, -0.191327
0.28125, 0.3125, -0.374883
0.28125, 0.34375, -0.544018
0.28125, 0.375, -0.692234
0.28125, 0.40625, -0.813836
0.28125, 0.4375, -0.904153
0.28125, 0.46875, -0.959716
0.28125, 0.5, -0.978388
0.28125, 0.53125, -0.959454
0.28125, 0.5625, -0.903642
0.28125, 0.59375, -0.813097
0.28125, 0.625, -0.691297
0.28125, 0.65625, -0.542925
0.28125, 0.6875, -0.373682
0.28125, 0.71875, -0.190072
0.28125, 0.75, 0.000849684
0.28125, 0.78125, 0.191747
0.28125, 0.8125, 0.375283
0.28125, 0.84375, 0.544407
0.28125, 0.875, 0.69262
0.28125, 0.90625, 0.814229
0.28125, 0.9375, 0.904561
0.28125, 0.96875, 0.960148
0.28125, 1, 0.978858

0.3125, 0, 0.923292
0.3125, 0.03125, 0.90503
0.3125, 0.0625, 0.852099
0.3125, 0.09375, 0.766513
0.3125, 0.125, 0.651542
0.3125, 0.15625, 0.511593
0.3125, 0.1875, 0.352033
0.3125, 0.21875, 0.178984
0.3125, 0.25, -0.000909908
0.3125, 0.28125, -0.180742
0.3125, 0.3125, -0.353605
0.3125, 0.34375, -0.512861
0.3125, 0.375, -0.652392
0.3125, 0.40625, -0.766838
0.3125, 0.4375, -0.851804
0.3125, 0.46875, -0.904026
0.3125, 0.5, -0.921499
0.3125, 0.53125, -0.903552
0.3125, 0.5625, -0.850876
0.3125, 0.59375, -0.765497
0.3125, 0.625, -0.650697
0.3125, 0.65625, -0.510887
0.3125, 0.6875, -0.351443
0.3125, 0.71875, -0.178491
0.3125, 0.75, 0.00131939
0.3125, 0.78125, 0.181078
0.3125, 0.8125, 0.353876
0.3125, 0.84375, 0.513071
0.3125, 0.875, 0.652544
0.3125, 0.90625, 0.766932
0.3125, 0.9375, 0.851838
0.3125, 0.96875, 0.903997
0.3125, 1, 0.921401

0.34375, 0, 0.831435
0.34375, 0.03125, 0.814764
0.34375, 0.0625, 0.766918
0.34375, 0.09375, 0.689712
0.34375, 0.125, 0.586091
0.34375, 0.15625, 0.460021
0.34375, 0.1875, 0.316333
0.34375, 0.21875, 0.160538
0.34375, 0.25, -0.00138636
0.34375, 0.28125, -0.163224
0.34375, 0.3125, -0.318761
0.34375, 0.34375, -0.462026
0.34375, 0.375, -0.587518
0.34375, 0.40625, -0.690416
0.34375, 0.4375, -0.76677
0.34375, 0.46875, -0.813647
0.34375, 0.5, -0.829248
0.34375, 0.53125, -0.812976
0.34375, 0.5625, -0.765457
0.34375, 0.59375, -0.688519
0.34375, 0.625, -0.585122
0.34375, 0.65625, -0.459239
0.34375, 0.6875, -0.31571
0.34375, 0.71875, -0.160054
0.34375, 0.75, 0.00174664
0.34375, 0.78125, 0.16347
0.34375, 0.8125, 0.318899
0.34375, 0.84375, 0.462055
0.34375, 0.875, 0.587435
0.34375, 0.90625, 0.690213
0.34375, 0.9375, 0.766434
0.34375, 0.96875, 0.813161
0.34375, 1, 0.82859

0.375, 0, 0.707661
0.375, 0.03125, 0.693222
0.375, 0.0625, 0.652299
0.375, 0.09375, 0.586436
0.375, 0.125, 0.498142
0.375, 0.15625, 0.390789
0.375, 0.1875, 0.268488
0.375, 0.21875, 0.135926
0.375, 0.25, -0.00181257
0.375, 0.28125, -0.139444
0.375, 0.3125, -0.271686
0.375, 0.34375, -0.393462
0.375, 0.375, -0.500097
0.375, 0.40625, -0.587497
0.375, 0.4375, -0.652307
0.375, 0.46875, -0.692039
0.375, 0.5, -0.705169
0.375, 0.53125, -0.691195
0.375, 0.5625, -0.650656
0.375, 0.59375, -0.585112
0.375, 0.625, -0.497085
0.375, 0.65625, -0.389959
0.375, 0.6875, -0.267854
0.375, 0.71875, -0.135466
0.375, 0.75, 0.00211394
0.375, 0.78125, 0.139595
0.375, 0.8125, 0.271689
0.375, 0.84375, 0.393313
0.375, 0.875, 0.499786
0.375, 0.90625, 0.587009
0.375, 0.9375, 0.651619
0.375, 0.96875, 0.69112
0.375, 1, 0.70398

0.40625, 0, 0.556717
0.40625, 0.03125, 0.545065
0.40625, 0.0625, 0.512636
0.40625, 0.09375, 0.460646
0.40625, 0.125, 0.391068
0.40625, 0.15625, 0.306554
0.40625, 0.1875, 0.210335
0.40625, 0.21875, 0.106095
0.40625, 0.25, -0.00217226
0.40625, 0.28125, -0.110315
0.40625, 0.3125, -0.214184
0.40625, 0.34375, -0.309796
0.40625, 0.375, -0.393481
0.40625, 0.40625, -0.462028
0.40625, 0.4375, -0.512806
0.40625, 0.46875, -0.543867
0.40625, 0.5, -0.554022
0.40625, 0.53125, -0.542881
0.40625, 0.5625, -0.510877
0.40625, 0.59375, -0.459242
0.40625, 0.625, -0.389963
0.40625, 0.65625, -0.305706
0.40625, 0.6875, -0.209711
0.40625, 0.71875, -0.105673
0.40625, 0.75, 0.00240629
0.40625, 0.78125, 0.110368
0.40625, 0.8125, 0.214056
0.40625, 0.84375, 0.309479
0.40625, 0.875, 0.392959
0.40625, 0.90625, 0.461278
0.40625, 0.9375, 0.511796
0.40625, 0.96875, 0.542554
0.40625, 1, 0.552351

0.4375, 0, 0.384396
0.4375, 0.03125, 0.375978
0.4375, 0.0625, 0.353289
0.4375, 0.09375, 0.317168
0.4375, 0.125, 0.268977
0.4375, 0.15625, 0.210546
0.4375, 0.1875, 0.144103
0.4375, 0.21875, 0.0721863
0.4375, 0.25, -0.00245175
0.4375, 0.28125, -0.0769531
0.4375, 0.3125, -0.148463
0.4375, 0.34375, -0.21424
0.4375, 0.375, -0.271762
0.4375, 0.40625, -0.318823
0.4375, 0.4375, -0.353619
0.4375, 0.46875, -0.374817
0.4375, 0.5, -0.381605
0.4375, 0.53125, -0.373725
0.4375, 0.5625, -0.351484
0.4375, 0.59375, -0.315739
0.4375, 0.625, -0.267868
0.4375, 0.65625, -0.209713
0.4375, 0.6875, -0.143513
0.4375, 0.71875, -0.0718182
0.4375, 0.75, 0.0026117
0.4375, 0.78125, 0.0769096
0.4375, 0.8125, 0.148212
0.4375, 0.84375, 0.21377
0.4375, 0.875, 0.271052
0.4375, 0.90625, 0.317844
0.4375, 0.9375, 0.352329
0.4375, 0.96875, 0.373163
0.4375, 1, 0.37952

0.46875, 0, 0.197312
0.46875, 0.03125, 0.192452
0.46875, 0.0625, 0.180373
0.46875, 0.09375, 0.161508
0.46875, 0.125, 0.136555
0.46875, 0.15625, 0.106451
0.46875, 0.1875, 0.0723347
0.46875, 0.21875, 0.0355031
0.46875, 0.25, -0.00264052
0.46875, 0.28125, -0.0406404
0.46875, 0.3125, -0.0770445
0.46875, 0.34375, -0.110461
0.46875, 0.375, -0.139611
0.46875, 0.40625, -0.163379
0.46875, 0.4375, -0.180857
0.46875, 0.46875, -0.191377
0.46875, 0.5, -0.194537
0.46875, 0.53125, -0.19022
0.46875, 0.5625, -0.178595
0.46875, 0.59375, -0.160112
0.46875, 0.625, -0.135485
0.46875, 0.65625, -0.105665
0.46875, 0.6875, -0.0718012
0.46875, 0.71875, -0.0352015
0.46875, 0.75, 0.0027217
0.46875, 0.78125, 0.0405035
0.46875, 0.8125, 0.0766832
0.46875, 0.84375, 0.109859
0.46875, 0.875, 0.138744
0.46875, 0.90625, 0.162212
0.46875, 0.9375, 0.179341
0.46875, 0.96875, 0.18945
0.46875, 1, 0.192122

0.5, 0, 0.00264771
0.5, 0.03125, 0.00153257
0.5, 0.0625, 0.00052866
0.5, 0.09375, -0.000356329
0.5, 0.125, -0.00111377
0.5, 0.15625, -0.00173543
0.5, 0.1875, -0.0022146
0.5, 0.21875, -0.00254701
0.5, 0.25, -0.00273157
0.5, 0.28125, -0.00277082
0.5, 0.3125, -0.00267131
0.5, 0.34375, -0.00244357
0.5, 0.375, -0.00210203
0.5, 0.40625, -0.0016647
0.5, 0.4375, -0.00115264
0.5, 0.46875, -0.000589341
0.5, 0.5, 2.47378e-15
0.5, 0.53125, 0.000589341
0.5, 0.5625, 0.00115264
0.5, 0.59375, 0.0016647
0.5, 0.625, 0.00210203
0.5, 0.65625, 0.00244357
0.5, 0.6875, 0.00267131
0.5, 0.71875, 0.00277082
0.5, 0.75, 0.00273157
0.5, 0.78125, 0.00254701
0.5, 0.8125, 0.0022146
0.5, 0.84375, 0.00173543
0.5, 0.875, 0.00111377
0.5, 0.90625, 0.000356329
0.5, 0.9375, -0.00052866
0.5, 0.96875, -0.00153257
0.5, 1, -0.00264771

0.53125, 0, -0.192122
0.53125, 0.03125, -0.18945
0.53125, 0.0625, -0.179341
0.53125, 0.09375, -0.162212
0.53125, 0.125, -0.138744
0.53125, 0.15625, -0.109859
0.53125, 0.1875, -0.0766832
0.53125, 0.21875, -0.0405035
0.53125, 0.25, -0.0027217
0.53125, 0.28125, 0.0352015
0.53125, 0.3125, 0.0718012
0.53125, 0.34375, 0.105665
0.53125, 0.375, 0.135485
0.53125, 0.40625, 0.160112
0.53125, 0.4375, 0.178595
0.53125, 0.46875, 0.19022
0.53125, 0.5, 0.194537
0.53125, 0.53125, 0.191377
0.53125, 0.5625, 0.180857
0.53125, 0.59375, 0.163379
0.53125, 0.625, 0.139611
0.53125, 0.65625, 0.110461
0.53125, 0.6875, 0.0770445
0.53125, 0.71875, 0.0406404
0.53125, 0.75, 0.00264052
0.53125, 0.78125, -0.0355031
0.53125, 0.8125, -0.0723347
0.53125, 0.84375, -0.106451
0.53125, 0.875, -0.136555
0.53125, 0.90625, -0.161508
0.53125, 0.9375, -0.180373
0.53125, 0.96875, -0.192452
0.53125, 1, -0.197312

0.5625, 0, -0.37952
0.5625, 0.03125, -0.373163
0.5625, 0.0625, -0.352329
0.5625, 0.09375, -0.317844
0.5625, 0.125, -0.271052
0.5625, 0.15625, -0.21377
0.5625, 0.1875, -0.148212
0.5625, 0.21875, -0.0769096
0.5625, 0.25, -0.0026117
0.5625, 0.28125, 0.0718182
0.5625, 0.3125, 0.143513
0.5625, 0.34375, 0.209713
0.5625, 0.375, 0.267868
0.5625, 0.40625, 0.315739
0.5625, 0.4375, 0.351484
0.5625, 0.46875, 0.373725
0.5625, 0.5, 0.381605
0.5625, 0.53125, 0.374817
0.5625, 0.5625, 0.353619
0.5625, 0.59375, 0.318823
0.5625, 0.625, 0.271762
0.5625, 0.65625, 0.21424
0.5625, 0.6875, 0.148463
0.5625, 0.71875, 0.0769531
0.5625, 0.75, 0.00245175
0.5625, 0.78125, -0.0721863
0.5625, 0.8125, -0.144103
0.5625, 0.84375, -0.210546
0.5625, 0.875, -0.268977
0.5625, 0.90625, -0.317168
0.5625, 0.9375, -0.353289
0.5625, 0.96875, -0.375978
0.5625, 1, -0.384396

0.59375, 0, -0.552351
0.59375, 0.03125, -0.542554
0.59375, 0.0625, -0.511796
0.59375, 0.09375, -0.461278
0.59375, 0.125, -0.392959
0.59375, 0.15625, -0.309479
0.59375, 0.1875, -0.214056
0.59375, 0.21875, -0.110368
0.59375, 0.25, -0.00240629
0.59375, 0.28125, 0.105673
0.59375, 0.3125, 0.209711
0.59375, 0.34375, 0.305706
0.59375, 0.375, 0.389963
0.59375, 0.40625, 0.459242
0.59375, 0.4375, 0.510877
0.59375, 0.46875, 0.542881
0.59375, 0.5, 0.554022
0.59375, 0.53125, 0.543867
0.59375, 0.5625, 0.512806
0.59375, 0.59375, 0.462028
0.59375, 0.625, 0.393481
0.59375, 0.65625, 0.309796
0.59375, 0.6875, 0.214184
0.59375, 0.71875, 0.110315
0.59375, 0.75, 0.00217226
0.59375, 0.78125, -0.106095
0.59375, 0.8125, -0.210335
0.59375, 0.84375, -0.306554
0.59375, 0.875, -0.391068
0.59375, 0.90625, -0.460646
0.59375, 0.9375, -0.512636
0.59375, 0.96875, -0.545065
0.59375, 1, -0.556717

0.625, 0, -0.70398
0.625, 0.03125, -0.69112
0.625, 0.0625, -0.651619
0.625, 0.09375, -0.587009
0.625, 0.125, -0.499786
0.625, 0.15625, -0.393313
0.625, 0.1875, -0.271689
0.625, 0.21875, -0.139595
0.625, 0.25, -0.00211394
0.625, 0.28125, 0.135466
0.625, 0.3125, 0.267854
0.625, 0.34375, 0.389959
0.625, 0.375, 0.497085
0.625, 0.40625, 0.585112
0.625, 0.4375, 0.650656
0.625, 0.46875, 0.691195
0.625, 0.5, 0.705169
0.625, 0.53125, 0.692039
0.625, 0.5625, 0.652307
0.625, 0.59375, 0.587497
0.625, 0.625, 0.500097
0.625, 0.65625, 0.393462
0.625, 0.6875, 0.271686
0.625, 0.71875, 0.139444
0.625, 0.75, 0.00181257
0.625, 0.78125, -0.135926
0.625, 0.8125, -0.268488
0.625, 0.84375, -0.390789
0.625, 0.875, -0.498142
0.625, 0.90625, -0.586436
0.625, 0.9375, -0.652299
0.625, 0.96875, -0.693222
0.625, 1, -0.707661

0.65625, 0, -0.82859
0.65625, 0.03125, -0.813161
0.65625, 0.0625, -0.766434
0.65625, 0.09375, -0.690213
0.65625, 0.125, -0.587435
0.65625, 0.15625, -0.462055
0.65625, 0.1875, -0.318899
0.65625, 0.21875, -0.16347
0.65625, 0.25, -0.00174664
0.65625, 0.28125, 0.160054
0.65625, 0.3125, 0.31571
0.65625, 0.34375, 0.459239
0.65625, 0.375, 0.585122
0.65625, 0.40625, 0.688519
0.65625, 0.4375, 0.765457
0.65625, 0.46875, 0.812976
0.65625, 0.5, 0.829248
0.65625, 0.53125, 0.813647
0.65625, 0.5625, 0.76677
0.65625, 0.59375, 0.690416
0.65625, 0.625, 0.587518
0.65625, 0.65625, 0.462026
0.65625, 0.6875, 0.318761
0.65625, 0.71875, 0.163224
0.65625, 0.75, 0.00138636
0.65625, 0.78125, -0.160538
0.65625, 0.8125, -0.316333
0.65625, 0.84375, -0.460021
0.65625, 0.875, -0.586091
0.65625, 0.90625, -0.689712
0.65625, 0.9375, -0.766918
0.65625, 0.96875, -0.814764
0.65625, 1, -0.831435

0.6875, 0, -0.921401
0.6875, 0.03125, -0.903997
0.6875, 0.0625, -0.851838
0.6875, 0.09375, -0.766932
0.6875, 0.125, -0.652544
0.6875, 0.15625, -0.513071
0.6875, 0.1875, -0.353876
0.6875, 0.21875, -0.181078
0.6875, 0.25, -0.00131939
0.6875, 0.28125, 0.178491
0.6875, 0.3125, 0.351443
0.6875, 0.34375, 0.510887
0.6875, 0.375, 0.650697
0.6875, 0.40625, 0.765497
0.6875, 0.4375, 0.850876
0.6875, 0.46875, 0.903552
0.6875, 0.5, 0.921499
0.6875, 0.53125, 0.904026
0.6875, 0.5625, 0.851804
0.6875, 0.59375, 0.766838
0.6875, 0.625, 0.652392
0.6875, 0.65625, 0.512861
0.6875, 0.6875, 0.353605
0.6875, 0.71875, 0.180742
0.6875, 0.75, 0.000909908
0.6875, 0.78125, -0.178984
0.6875, 0.8125, -0.352033
0.6875, 0.84375, -0.511593
0.6875, 0.875, -0.651542
0.6875, 0.90625, -0.766513
0.6875, 0.9375, -0.852099
0.6875, 0.96875, -0.90503
0.6875, 1, -0.923292

0.71875, 0, -0.978858
0.71875, 0.03125, -0.960148
0.71875, 0.0625, -0.904561
0.71875, 0.09375, -0.814229
0.71875, 0.125, -0.69262
0.71875, 0.15625, -0.544407
0.71875, 0.1875, -0.375283
0.71875, 0.21875, -0.191747
0.71875, 0.25, -0.000849684
0.71875, 0.28125, 0.190072
0.71875, 0.3125, 0.373682
0.71875, 0.34375, 0.542925
0.71875, 0.375, 0.691297
0.71875, 0.40625, 0.813097
0.71875, 0.4375, 0.903642
0.71875, 0.46875, 0.959454
0.71875, 0.5, 0.978388
0.71875, 0.53125, 0.959716
0.71875, 0.5625, 0.904153
0.71875, 0.59375, 0.813836
0.71875, 0.625, 0.692234
0.71875, 0.65625, 0.544018
0.71875, 0.6875, 0.374883
0.71875, 0.71875, 0.191327
0.71875, 0.75, 0.000401469
0.71875, 0.78125, -0.19056
0.71875, 0.8125, -0.374222
0.71875, 0.84375, -0.543532
0.71875, 0.875, -0.69199
0.71875, 0.90625, -0.813897
0.71875, 0.9375, -0.904579
0.71875, 0.96875, -0.960563
0.71875, 1, -0.979713

0.75, 0, -0.998767
0.75, 0.03125, -0.979471
0.75, 0.0625, -0.922589
0.75, 0.09375, -0.830298
0.75, 0.125, -0.706136
0.75, 0.15625, -0.554868
0.75, 0.1875, -0.382303
0.75, 0.21875, -0.195069
0.75, 0.25, -0.000356887
0.75, 0.28125, 0.194353
0.75, 0.3125, 0.381579
0.75, 0.34375, 0.554129
0.75, 0.375, 0.705373
0.75, 0.40625, 0.829499
0.75, 0.4375, 0.921739
0.75, 0.46875, 0.978548
0.75, 0.5, 0.997744
0.75, 0.53125, 0.978588
0.75, 0.5625, 0.921819
0.75, 0.59375, 0.829616
0.75, 0.625, 0.705523
0.75, 0.65625, 0.554308
0.75, 0.6875, 0.381783
0.75, 0.71875, 0.194576
0.75, 0.75, -0.00011939
0.75, 0.78125, -0.194823
0.75, 0.8125, -0.382053
0.75, 0.84375, -0.554618
0.75, 0.875, -0.705888
0.75, 0.90625, -0.830056
0.75, 0.9375, -0.922354
0.75, 0.96875, -0.979242
0.75, 1, -0.998545

0.78125, 0, -0.980378
0.78125, 0.03125, -0.961239
0.78125, 0.0625, -0.905247
0.78125, 0.09375, -0.814537
0.78125, 0.125, -0.692583
0.78125, 0.15625, -0.544063
0.78125, 0.1875, -0.374675
0.78125, 0.21875, -0.190922
0.78125, 0.25, 0.000138493
0.78125, 0.28125, 0.19117
0.78125, 0.3125, 0.374833
0.78125, 0.34375, 0.544074
0.78125, 0.375, 0.692392
0.78125, 0.40625, 0.814087
0.78125, 0.4375, 0.904485
0.78125, 0.46875, 0.960114
0.78125, 0.5, 0.978837
0.78125, 0.53125, 0.959935
0.78125, 0.5625, 0.904136
0.78125, 0.59375, 0.813584
0.78125, 0.625, 0.69176
0.78125, 0.65625, 0.543346
0.78125, 0.6875, 0.374046
0.78125, 0.71875, 0.190367
