x,y,z
0.0625, 0.359375, -0.242652
0.0625, 0.375, -0.270561
0.0625, 0.390625, -0.295865
0.0625, 0.40625, -0.31832
0.0625, 0.421875, -0.33771
0.0625, 0.4375, -0.353847
0.0625, 0.453125, -0.366576
0.0625, 0.46875, -0.375775
0.0625, 0.484375, -0.381354
0.0625, 0.5, -0.38326
0.0625, 0.515625, -0.381475
0.0625, 0.53125, -0.376015
0.0625, 0.546875, -0.366934
0.0625, 0.5625, -0.354317
0.0625, 0.578125, -0.338288
0.0625, 0.59375, -0.318999
0.0625, 0.609375, -0.296637
0.0625, 0.625, -0.271417
0.0625, 0.640625, -0.243581
0.0625, 0.65625, -0.213399
0.0625, 0.671875, -0.181159
0.0625, 0.6875, -0.147172
0.0625, 0.703125, -0.111766
0.0625, 0.71875, -0.0752817
0.0625, 0.734375, -0.0380694
0.0625, 0.75, -0.000487764
0.0625, 0.765625, 0.0371017
0.0625, 0.78125, 0.0743372
0.0625, 0.796875, 0.11086
0.0625, 0.8125, 0.14632
0.0625, 0.828125, 0.180375
0.0625, 0.84375, 0.212697
0.0625, 0.859375, 0.242977
0.0625, 0.875, 0.270922
0.0625, 0.890625, 0.296264
0.0625, 0.90625, 0.318759
0.0625, 0.921875, 0.338193
0.0625, 0.9375, 0.354377
0.0625, 0.953125, 0.367157
0.0625, 0.96875, 0.376411
0.0625, 0.984375, 0.382051
0.0625, 1, 0.384023

0.078125, 0, 0.471294
0.078125, 0.015625, 0.46915
0.078125, 0.03125, 0.462476
0.078125, 0.046875, 0.451338
0.078125, 0.0625, 0.435844
0.078125, 0.078125, 0.416144
0.078125, 0.09375, 0.392429
0.078125, 0.109375, 0.364928
0.078125, 0.125, 0.333907
0.078125, 0.140625, 0.299665
0.078125, 0.15625, 0.262532
0.078125, 0.171875, 0.222867
0.078125, 0.1875, 0.181052
0.078125, 0.203125, 0.137491
0.078125, 0.21875, 0.0926026
0.078125, 0.234375, 0.0468201
0.078125, 0.25, 0.000584656
0.078125, 0.265625, -0.0456581
0.078125, 0.28125, -0.0914627
0.078125, 0.296875, -0.136388
0.078125, 0.3125, -0.18
0.078125, 0.328125, -0.22188
0.078125, 0.34375, -0.261624
0.078125, 0.359375, -0.298849
0.078125, 0.375, -0.333196
0.078125, 0.390625, -0.364334
0.078125, 0.40625, -0.391964
0.078125, 0.421875, -0.41582
0.078125, 0.4375, -0.43567
0.078125, 0.453125, -0.451325
0.078125, 0.46875, -0.462633
0.078125, 0.484375, -0.469485
0.078125, 0.5, -0.471815
0.078125, 0.515625, -0.469601
0.078125, 0.53125, -0.462863
0.078125, 0.546875, -0.451668
0.078125, 0.5625, -0.436121
0.078125, 0.578125, -0.416374
0.078125, 0.59375, -0.392615
0.078125, 0.609375, -0.365075
0.078125, 0.625, -0.334017
0.078125, 0.640625, -0.299741
0.078125, 0.65625, -0.262576
0.078125, 0.671875, -0.222881
0.078125, 0.6875, -0.181038
0.078125, 0.703125, -0.137449
0.078125, 0.71875, -0.0925342
0.078125, 0.734375, -0.0467256
0.078125, 0.75, -0.0004643
0.078125, 0.765625, 0.0458045
0.078125, 0.78125, 0.0916355
0.078125, 0.796875, 0.136588
0.078125, 0.8125, 0.180228
0.078125, 0.828125, 0.222137
0.078125, 0.84375, 0.261912
0.078125, 0.859375, 0.299169
0.078125, 0.875, 0.333551
0.078125, 0.890625, 0.364727
0.078125, 0.90625, 0.392396
0.078125, 0.921875, 0.416295
0.078125, 0.9375, 0.436192
0.078125, 0.953125, 0.451897
0.078125, 0.96875, 0.463259
0.078125, 0.984375, 0.470171
0.078125, 1, 0.472566

0.09375, 0, 0.55537
0.09375, 0.015625, 0.552811
0.09375, 0.03125, 0.544919
0.09375, 0.046875, 0.531769
0.09375, 0.0625, 0.513489
0.09375, 0.078125, 0.490257
0.09375, 0.09375, 0.462297
0.09375, 0.109375, 0.429879
0.09375, 0.125, 0.393315
0.09375, 0.140625, 0.352959
0.09375, 0.15625, 0.309199
0.09375, 0.171875, 0.262458
0.09375, 0.1875, 0.213186
0.09375, 0.203125, 0.161859
0.09375, 0.21875, 0.10897
0.09375, 0.234375, 0.055029
0.09375, 0.25, 0.000556613
0.09375, 0.265625, -0.0539228
0.09375, 0.28125, -0.107884
0.09375, 0.296875, -0.160808
0.09375, 0.3125, -0.212184
0.09375, 0.328125, -0.261517
0.09375, 0.34375, -0.308332
0.09375, 0.359375, -0.352179
0.09375, 0.375, -0.392634
0.09375, 0.390625, -0.429308
0.09375, 0.40625, -0.461847
0.09375, 0.421875, -0.489939
0.09375, 0.4375, -0.513313
0.09375, 0.453125, -0.531742
0.09375, 0.46875, -0.545051
0.09375, 0.484375, -0.55311
0.09375, 0.5, -0.555841
0.09375, 0.515625, -0.553219
0.09375, 0.53125, -0.545269
0.09375, 0.546875, -0.532067
0.09375, 0.5625, -0.513739
0.09375, 0.578125, -0.490463
0.09375, 0.59375, -0.462463
0.09375, 0.609375, -0.430008
0.09375, 0.625, -0.39341
0.09375, 0.640625, -0.353022
0.09375, 0.65625, -0.309233
0.09375, 0.671875, -0.262464
0.09375, 0.6875, -0.213165
0.09375, 0.703125, -0.161811
0.09375, 0.71875, -0.108897
0.09375, 0.734375, -0.0549318
0.09375, 0.75, -0.000434683
0.09375, 0.765625, 0.0540695
0.09375, 0.78125, 0.108056
0.09375, 0.796875, 0.161006
0.09375, 0.8125, 0.212409
0.09375, 0.828125, 0.26177
0.09375, 0.84375, 0.308615
0.09375, 0.859375, 0.352493
0.09375, 0.875, 0.392981
0.09375, 0.890625, 0.429691
0.09375, 0.90625, 0.462269
0.09375, 0.921875, 0.490403
0.09375, 0.9375, 0.513822
0.09375, 0.953125, 0.5323
0.09375, 0.96875, 0.545662
0.09375, 0.984375, 0.55378
0.09375, 1, 0.556576

0.109375, 0, 0.634113
0.109375, 0.015625, 0.631165
0.109375, 0.03125, 0.622129
0.109375, 0.046875, 0.607093
0.109375, 0.0625, 0.586204
0.109375, 0.078125, 0.559663
0.109375, 0.09375, 0.527726
0.109375, 0.109375, 0.490701
0.109375, 0.125, 0.448946
0.109375, 0.140625, 0.402863
0.109375, 0.15625, 0.352897
0.109375, 0.171875, 0.299529
0.109375, 0.1875, 0.243273
0.109375, 0.203125, 0.184672
0.109375, 0.21875, 0.12429
0.109375, 0.234375, 0.062709
0.109375, 0.25, 0.000522671
0.109375, 0.265625, -0.0616701
0.109375, 0.28125, -0.12327
0.109375, 0.296875, -0.183684
0.109375, 0.3125, -0.24233
0.109375, 0.328125, -0.298643
0.109375, 0.34375, -0.35208
0.109375, 0.359375, -0.402127
0.109375, 0.375, -0.448301
0.109375, 0.390625, -0.490158
0.109375, 0.40625, -0.527295
0.109375, 0.421875, -0.559354
0.109375, 0.4375, -0.586025
0.109375, 0.453125, -0.607053
0.109375, 0.46875, -0.622234
0.109375, 0.484375, -0.631422
0.109375, 0.5, -0.634529
0.109375, 0.515625, -0.631524
0.109375, 0.53125, -0.622437
0.109375, 0.546875, -0.607355
0.109375, 0.5625, -0.586423
0.109375, 0.578125, -0.559842
0.109375, 0.59375, -0.527868
0.109375, 0.609375, -0.49081
0.109375, 0.625, -0.449024
0.109375, 0.640625, -0.402912
0.109375, 0.65625, -0.352918
0.109375, 0.671875, -0.299524
0.109375, 0.6875, -0.243243
0.109375, 0.703125, -0.184618
0.109375, 0.71875, -0.124213
0.109375, 0.734375, -0.0626088
0.109375, 0.75, -0.000399329
0.109375, 0.765625, 0.0618168
0.109375, 0.78125, 0.123441
0.109375, 0.796875, 0.183879
0.109375, 0.8125, 0.24255
0.109375, 0.828125, 0.29889
0.109375, 0.84375, 0.352355
0.109375, 0.859375, 0.402432
0.109375, 0.875, 0.448639
0.109375, 0.890625, 0.49053
0.109375, 0.90625, 0.527704
0.109375, 0.921875, 0.559803
0.109375, 0.9375, 0.586518
0.109375, 0.953125, 0.607593
0.109375, 0.96875, 0.622826
0.109375, 0.984375, 0.632071
0.109375, 1, 0.63524

0.125, 0, 0.706764
0.125, 0.015625, 0.703453
0.125, 0.03125, 0.693361
0.125, 0.046875, 0.676585
0.125, 0.0625, 0.653286
0.125, 0.078125, 0.623691
0.125, 0.09375, 0.588084
0.125, 0.109375, 0.546809
0.125, 0.125, 0.500263
0.125, 0.140625, 0.448896
0.125, 0.15625, 0.393203
0.125, 0.171875, 0.33372
0.125, 0.1875, 0.271021
0.125, 0.203125, 0.20571
0.125, 0.21875, 0.138415
0.125, 0.234375, 0.0697859
0.125, 0.25, 0.000483233
0.125, 0.265625, -0.0688253
0.125, 0.28125, -0.137472
0.125, 0.296875, -0.204796
0.125, 0.3125, -0.270148
0.125, 0.328125, -0.332899
0.125, 0.34375, -0.392444
0.125, 0.359375, -0.448211
0.125, 0.375, -0.499661
0.125, 0.390625, -0.546299
0.125, 0.40625, -0.587676
0.125, 0.421875, -0.623393
0.125, 0.4375, -0.653107
0.125, 0.453125, -0.67653
0.125, 0.46875, -0.693438
0.125, 0.484375, -0.703667
0.125, 0.5, -0.707119
0.125, 0.515625, -0.70376
0.125, 0.53125, -0.693624
0.125, 0.546875, -0.676806
0.125, 0.5625, -0.65347
0.125, 0.578125, -0.62384
0.125, 0.59375, -0.5882
0.125, 0.609375, -0.546895
0.125, 0.625, -0.500322
0.125, 0.640625, -0.448929
0.125, 0.65625, -0.393211
0.125, 0.671875, -0.333704
0.125, 0.6875, -0.270983
0.125, 0.703125, -0.205649
0.125, 0.71875, -0.138333
0.125, 0.734375, -0.0696827
0.125, 0.75, -0.000358697
0.125, 0.765625, 0.0689715
0.125, 0.78125, 0.13764
0.125, 0.796875, 0.204987
0.125, 0.8125, 0.270363
0.125, 0.828125, 0.333139
0.125, 0.84375, 0.392711
0.125, 0.859375, 0.448506
0.125, 0.875, 0.499986
0.125, 0.890625, 0.546657
0.125, 0.90625, 0.588069
0.125, 0.921875, 0.623824
0.125, 0.9375, 0.653579
0.125, 0.953125, 0.677048
0.125, 0.96875, 0.694005
0.125, 0.984375, 0.704288
0.125, 1, 0.7078

0.140625, 0, 0.77262
0.140625, 0.015625, 0.76898
0.140625, 0.03125, 0.757929
0.140625, 0.046875, 0.739573
0.140625, 0.0625, 0.714089
0.140625, 0.078125, 0.681723
0.140625, 0.09375, 0.642789
0.140625, 0.109375, 0.597659
0.140625, 0.125, 0.546771
0.140625, 0.140625, 0.490614
0.140625, 0.15625, 0.429729
0.140625, 0.171875, 0.364704
0.140625, 0.1875, 0.296164
0.140625, 0.203125, 0.22477
0.140625, 0.21875, 0.151209
0.140625, 0.234375, 0.0761916
0.140625, 0.25, 0.000438741
0.140625, 0.265625, -0.0753193
0.140625, 0.28125, -0.150353
0.140625, 0.296875, -0.223939
0.140625, 0.3125, -0.295369
0.140625, 0.328125, -0.363955
0.140625, 0.34375, -0.429037
0.140625, 0.359375, -0.489986
0.140625, 0.375, -0.546217
0.140625, 0.390625, -0.597188
0.140625, 0.40625, -0.642407
0.140625, 0.421875, -0.68144
0.140625, 0.4375, -0.713909
0.140625, 0.453125, -0.739503
0.140625, 0.46875, -0.757975
0.140625, 0.484375, -0.769147
0.140625, 0.5, -0.772911
0.140625, 0.515625, -0.76923
0.140625, 0.53125, -0.758141
0.140625, 0.546875, -0.73975
0.140625, 0.5625, -0.714234
0.140625, 0.578125, -0.681839
0.140625, 0.59375, -0.642876
0.140625, 0.609375, -0.597721
0.140625, 0.625, -0.546809
0.140625, 0.640625, -0.490629
0.140625, 0.65625, -0.429722
0.140625, 0.671875, -0.364676
0.140625, 0.6875, -0.296116
0.140625, 0.703125, -0.224702
0.140625, 0.71875, -0.151123
0.140625, 0.734375, -0.0760855
0.140625, 0.75, -0.000313288
0.140625, 0.765625, 0.0754645
0.140625, 0.78125, 0.150518
0.140625, 0.796875, 0.224126
0.140625, 0.8125, 0.295578
0.140625, 0.828125, 0.364187
0.140625, 0.84375, 0.429293
0.140625, 0.859375, 0.490269
0.140625, 0.875, 0.546528
0.140625, 0.890625, 0.597529
0.140625, 0.90625, 0.642781
0.140625, 0.921875, 0.681849
0.140625, 0.9375, 0.714358
0.140625, 0.953125, 0.739994
0.140625, 0.96875, 0.758513
0.140625, 0.984375, 0.769736
0.140625, 1, 0.773556

0.15625, 0, 0.831046
0.15625, 0.015625, 0.827112
0.15625, 0.03125, 0.815208
0.15625, 0.046875, 0.795448
0.15625, 0.0625, 0.768025
0.15625, 0.078125, 0.733201
0.15625, 0.09375, 0.691312
0.15625, 0.109375, 0.642763
0.15625, 0.125, 0.588021
0.15625, 0.140625, 0.527614
0.15625, 0.15625, 0.462123
0.15625, 0.171875, 0.39218
0.15625, 0.1875, 0.318458
0.15625, 0.203125, 0.241668
0.15625, 0.21875, 0.162549
0.15625, 0.234375, 0.0818642
0.15625, 0.25, 0.000389674
0.15625, 0.265625, -0.0810894
0.15625, 0.28125, -0.161788
0.15625, 0.296875, -0.240929
0.15625, 0.3125, -0.317751
0.15625, 0.328125, -0.391512
0.15625, 0.34375, -0.461503
0.15625, 0.359375, -0.52705
0.15625, 0.375, -0.587521
0.15625, 0.390625, -0.642334
0.15625, 0.40625, -0.690961
0.15625, 0.421875, -0.732933
0.15625, 0.4375, -0.767847
0.15625, 0.453125, -0.795365
0.15625, 0.46875, -0.815223
0.15625, 0.484375, -0.82723
0.15625, 0.5, -0.831269
0.15625, 0.515625, -0.827303
0.15625, 0.53125, -0.815368
0.15625, 0.546875, -0.79558
0.15625, 0.5625, -0.76813
0.15625, 0.578125, -0.733281
0.15625, 0.59375, -0.69137
0.15625, 0.609375, -0.642799
0.15625, 0.625, -0.588036
0.15625, 0.640625, -0.527609
0.15625, 0.65625, -0.4621
0.15625, 0.671875, -0.392139
0.15625, 0.6875, -0.3184
0.15625, 0.703125, -0.241593
0.15625, 0.71875, -0.162458
0.15625, 0.734375, -0.0817553
0.15625, 0.75, -0.000263642
0.15625, 0.765625, 0.081233
0.15625, 0.78125, 0.16195
0.15625, 0.796875, 0.24111
0.15625, 0.8125, 0.317951
0.15625, 0.828125, 0.391734
0.15625, 0.84375, 0.461747
0.15625, 0.859375, 0.527318
0.15625, 0.875, 0.587815
0.15625, 0.890625, 0.642656
0.15625, 0.90625, 0.691313
0.15625, 0.921875, 0.733318
0.15625, 0.9375, 0.768268
0.15625, 0.953125, 0.795825
0.15625, 0.96875, 0.815727
0.15625, 0.984375, 0.827781
0.15625, 1, 0.831873

0.171875, 0, 0.881478
0.171875, 0.015625, 0.877288
0.171875, 0.03125, 0.864646
0.171875, 0.046875, 0.843673
0.171875, 0.0625, 0.814573
0.171875, 0.078125, 0.777625
0.171875, 0.09375, 0.733186
0.171875, 0.109375, 0.681684
0.171875, 0.125, 0.623615
0.171875, 0.140625, 0.559538
0.171875, 0.15625, 0.490072
0.171875, 0.171875, 0.415884
0.171875, 0.1875, 0.337689
0.171875, 0.203125, 0.256242
0.171875, 0.21875, 0.172326
0.171875, 0.234375, 0.0867491
0.171875, 0.25, 0.000336546
0.171875, 0.265625, -0.0860798
0.171875, 0.28125, -0.171668
0.171875, 0.296875, -0.255602
0.171875, 0.3125, -0.337076
0.171875, 0.328125, -0.415303
0.171875, 0.34375, -0.489531
0.171875, 0.359375, -0.559045
0.171875, 0.375, -0.623174
0.171875, 0.390625, -0.681302
0.171875, 0.40625, -0.732869
0.171875, 0.421875, -0.777377
0.171875, 0.4375, -0.814398
0.171875, 0.453125, -0.843576
0.171875, 0.46875, -0.86463
0.171875, 0.484375, -0.877356
0.171875, 0.5, -0.881632
0.171875, 0.515625, -0.877417
0.171875, 0.53125, -0.864752
0.171875, 0.546875, -0.843757
0.171875, 0.5625, -0.814636
0.171875, 0.578125, -0.777669
0.171875, 0.59375, -0.733212
0.171875, 0.609375, -0.681693
0.171875, 0.625, -0.623607
0.171875, 0.640625, -0.559515
0.171875, 0.65625, -0.490032
0.171875, 0.671875, -0.41583
0.171875, 0.6875, -0.337621
0.171875, 0.703125, -0.256159
0.171875, 0.71875, -0.172229
0.171875, 0.734375, -0.0866377
0.171875, 0.75, -0.000210331
0.171875, 0.765625, 0.0862213
0.171875, 0.78125, 0.171825
0.171875, 0.796875, 0.255776
0.171875, 0.8125, 0.337267
0.171875, 0.828125, 0.415514
0.171875, 0.84375, 0.489761
0.171875, 0.859375, 0.559296
0.171875, 0.875, 0.623449
0.171875, 0.890625, 0.681602
0.171875, 0.90625, 0.733196
0.171875, 0.921875, 0.777734
0.171875, 0.9375, 0.814788
0.171875, 0.953125, 0.844002
0.171875, 0.96875, 0.865095
0.171875, 0.984375, 0.877865
0.171875, 1, 0.882189

0.1875, 0, 0.92343
0.1875, 0.015625, 0.919024
0.1875, 0.03125, 0.905765
0.1875, 0.046875, 0.883782
0.1875, 0.0625, 0.853285
0.1875, 0.078125, 0.814569
0.1875, 0.09375, 0.768007
0.1875, 0.109375, 0.714047
0.1875, 0.125, 0.65321
0.1875, 0.140625, 0.58608
0.1875, 0.15625, 0.513305
0.1875, 0.171875, 0.435586
0.1875, 0.1875, 0.353672
0.1875, 0.203125, 0.26835
0.1875, 0.21875, 0.180444
0.1875, 0.234375, 0.0907993
0.1875, 0.25, 0.0002799
0.1875, 0.265625, -0.0902424
0.1875, 0.28125, -0.179896
0.1875, 0.296875, -0.267817
0.1875, 0.3125, -0.353159
0.1875, 0.328125, -0.4351
0.1875, 0.34375, -0.51285
0.1875, 0.359375, -0.585662
0.1875, 0.375, -0.652832
0.1875, 0.390625, -0.713716
0.1875, 0.40625, -0.767726
0.1875, 0.421875, -0.814342
0.1875, 0.4375, -0.853115
0.1875, 0.453125, -0.883672
0.1875, 0.46875, -0.905718
0.1875, 0.484375, -0.919041
0.1875, 0.5, -0.923513
0.1875, 0.515625, -0.91909
0.1875, 0.53125, -0.905815
0.1875, 0.546875, -0.883816
0.1875, 0.5625, -0.853305
0.1875, 0.578125, -0.814575
0.1875, 0.59375, -0.768
0.1875, 0.609375, -0.714027
0.1875, 0.625, -0.653177
0.1875, 0.640625, -0.586036
0.1875, 0.65625, -0.513249
0.1875, 0.671875, -0.435519
0.1875, 0.6875, -0.353593
0.1875, 0.703125, -0.26826
0.1875, 0.71875, -0.180342
0.1875, 0.734375, -0.0906855
0.1875, 0.75, -0.000153955
0.1875, 0.765625, 0.0903811
0.1875, 0.78125, 0.180048
0.1875, 0.796875, 0.267983
0.1875, 0.8125, 0.35334
0.1875, 0.828125, 0.435297
