x,y,z
0, 0, 0.43145
0, 0.5, -0.549417
0, 1, 0.803699

0.5, 0, 0.227485
0.5, 0.5, -1.02781e-16
0.5, 1, -0.227485

1, 0, -0.803699
1, 0.5, 0.549417
1, 1, -0.43145
